host_id,host_since,name,neighbourhood,property_type,room_type,beds,number_of_reviews,price,review_scores_rating,date_difference,year
13750728,2014-03-31,"Lovely, Warm, Serene. Sleeps upto 4",Bronx,House,Private room,3.0,41,60,87.0,518 days,2014
13755656,2014-03-31,Beautiful room in gorgeous apt.,Brooklyn,Apartment,Private room,1.0,0,200,92.05056465561094,518 days,2014
13753950,2014-03-31,Private Room in PRIME WILLIAMSBURG,Brooklyn,Apartment,Private room,1.0,0,50,92.05056465561094,518 days,2014
13753950,2014-03-31,Room w/ outdoor patio Williamsburg,Brooklyn,Apartment,Private room,1.0,0,50,92.05056465561094,518 days,2014
13749275,2014-03-31,"Sunny Private Bedroom, Brooklyn NYC",Brooklyn,Apartment,Private room,1.0,7,75,100.0,518 days,2014
13751209,2014-03-31,Cozy colorful room in Brooklyn!,Brooklyn,Apartment,Private room,1.0,0,50,92.05056465561094,518 days,2014
13750109,2014-03-31,"Comfortable, quiet exciting  LES br",Manhattan,Apartment,Private room,1.0,3,98,87.0,518 days,2014
13752584,2014-03-31,Little Nest in West Village,Manhattan,Apartment,Private room,1.0,19,123,91.0,518 days,2014
13749425,2014-03-31,Large Clean Room Midtown East NYC,Manhattan,Apartment,Private room,1.0,52,90,91.0,518 days,2014
13740580,2014-03-31,Upper West Side Bedroom and Bath,Manhattan,Apartment,Private room,1.0,1,80,100.0,518 days,2014
13730809,2014-03-31,The Hamptons in Harlem,Manhattan,Apartment,Private room,1.0,26,80,93.0,518 days,2014
13757303,2014-03-31,"Quiet room, Upper East",Manhattan,Apartment,Private room,1.0,2,90,100.0,518 days,2014
13743787,2014-03-31,Pretty room studio !,Queens,Apartment,Private room,3.0,54,75,95.0,518 days,2014
13734665,2014-03-31,PENTHOUSE - Private Room & Bathroom,Queens,Apartment,Private room,2.0,20,160,97.0,518 days,2014
13756822,2014-03-31,COZY/CUTE home away from home! ;),Brooklyn,Apartment,Shared room,1.0,0,100,92.05056465561094,518 days,2014
13788158,2014-04-01,Fort Greene 2 bedroom Apartment,Brooklyn,Apartment,Entire home/apt,3.0,18,225,93.0,517 days,2014
13779334,2014-04-01,Designer 2 bdrm multi-level duplex,Brooklyn,Apartment,Entire home/apt,2.0,1,175,92.05056465561094,517 days,2014
13778480,2014-04-01,Modern Williamsburg Brooklyn LOFT,Brooklyn,Loft,Entire home/apt,1.0,12,240,98.0,517 days,2014
13779724,2014-04-01,"Clean, Comfy, Quiet, Sunny apt.",Manhattan,Apartment,Entire home/apt,2.0,33,140,92.0,517 days,2014
13758770,2014-04-01,"Clean, comfortable & great location",Manhattan,Apartment,Entire home/apt,1.0,0,200,92.05056465561094,517 days,2014
13788434,2014-04-01,Gorgeous 3 BR apartment in NYC!,Manhattan,Apartment,Entire home/apt,6.0,12,349,85.0,517 days,2014
13789963,2014-04-01,Cozy 5 Bdrm in Historic Harlem NY,Manhattan,House,Entire home/apt,6.0,34,395,97.0,517 days,2014
13759034,2014-04-01,Gay Friendly Room Williamsburg NYC,Brooklyn,Apartment,Private room,1.0,10,100,86.0,517 days,2014
13778188,2014-04-01,Spacious sunny 2 bedroom apartment!,Brooklyn,Apartment,Private room,1.0,5,60,80.0,517 days,2014
13785793,2014-04-01,"1BD in LES- charming,cozy, gr8 area",Manhattan,Apartment,Private room,1.0,0,175,92.05056465561094,517 days,2014
13788434,2014-04-01,Amazing room in NYC!,Manhattan,Apartment,Private room,2.0,33,55,78.0,517 days,2014
13788434,2014-04-01,Beautiful room in NYC!,Manhattan,Apartment,Private room,2.0,36,55,88.0,517 days,2014
13788434,2014-04-01,Fabulous room in NYC!,Manhattan,Apartment,Private room,2.0,40,55,86.0,517 days,2014
13795689,2014-04-01,spacious 3bd; near subways and bus,Manhattan,Apartment,Private room,2.0,0,90,92.05056465561094,517 days,2014
13792543,2014-04-01,Comfortable bedroom for one person,Manhattan,House,Private room,1.0,24,90,96.0,517 days,2014
13792543,2014-04-01,Sunny Bedroom for two,Manhattan,House,Private room,1.0,26,110,90.0,517 days,2014
13770696,2014-04-01,Room in Astoria - 15 min to midtown,Queens,Apartment,Private room,1.0,0,60,92.05056465561094,517 days,2014
13834372,2014-04-02,Colorful Garden Studio in Wburg,Brooklyn,Apartment,Entire home/apt,1.0,43,120,92.0,516 days,2014
13830544,2014-04-02,Entire top floor apt,Brooklyn,Apartment,Entire home/apt,2.0,7,85,77.0,516 days,2014
13820890,2014-04-02,Peaceful Convenience in Manhattan,Manhattan,Apartment,Entire home/apt,1.0,0,195,92.05056465561094,516 days,2014
13834016,2014-04-02,Times Square and Broadway,Manhattan,Apartment,Entire home/apt,4.0,6,325,72.0,516 days,2014
13813131,2014-04-02,"Sun-Kissed, Renovated Apt. near UN.",Manhattan,Apartment,Entire home/apt,2.0,15,190,96.0,516 days,2014
13827814,2014-04-02,Spacious 1BR Apartment,Manhattan,Apartment,Entire home/apt,2.0,26,130,88.0,516 days,2014
13827814,2014-04-02,Spacious 2BR Apartment,Manhattan,Apartment,Entire home/apt,2.0,52,160,90.0,516 days,2014
13834661,2014-04-02,Cute Apartment Close to Manhattan,Queens,Apartment,Entire home/apt,1.0,0,150,92.05056465561094,516 days,2014
13833300,2014-04-02,Cozy Studio (Affordable/Convenient),Queens,Apartment,Entire home/apt,2.0,1,79,80.0,516 days,2014
13808650,2014-04-02,Sizeable Quiet Williamsburg 1BR,Brooklyn,Apartment,Private room,1.0,0,60,92.05056465561094,516 days,2014
13811785,2014-04-02,Cozy Room by the Museum & Park,Brooklyn,Apartment,Private room,1.0,1,100,92.05056465561094,516 days,2014
13812311,2014-04-02,CLEAN AND PRETTY,Manhattan,Apartment,Private room,1.0,10,90,96.0,516 days,2014
13813923,2014-04-02,AMAZING MANHATTAN SKYLINE VIEW,Queens,Apartment,Private room,1.0,69,55,75.0,516 days,2014
13813923,2014-04-02,Spectactular Manhattan Skyline View,Queens,Apartment,Private room,1.0,50,55,79.0,516 days,2014
13822278,2014-04-02,Fantastic Views and Great Location,Brooklyn,Apartment,Shared room,1.0,25,49,82.0,516 days,2014
13833324,2014-04-02,Futon in partitioned living room,Brooklyn,Apartment,Shared room,1.0,9,32,87.0,516 days,2014
13834661,2014-04-02,Cute Apt 2 Stops From Manhattan,Queens,Apartment,Shared room,1.0,0,75,92.05056465561094,516 days,2014
13858731,2014-04-03,Charming Williamsburg Apartment,Brooklyn,Apartment,Entire home/apt,1.0,15,150,94.0,515 days,2014
13871213,2014-04-03,"Charming studio, great location!!!",Brooklyn,Apartment,Entire home/apt,1.0,2,135,90.0,515 days,2014
13857446,2014-04-03,"Perfect for Cat, Book, Park Lovers!",Brooklyn,Apartment,Entire home/apt,1.0,5,90,96.0,515 days,2014
13856788,2014-04-03,Charming Gramercy Apartment,Manhattan,Apartment,Entire home/apt,1.0,3,200,90.0,515 days,2014
13837763,2014-04-03,Comfy and Convenient by Riverside!,Manhattan,Apartment,Entire home/apt,2.0,0,175,92.05056465561094,515 days,2014
13854638,2014-04-03,One Bedroomed Apt Next to Columbia,Manhattan,Apartment,Entire home/apt,1.0,2,199,80.0,515 days,2014
13873590,2014-04-03,A True Brooklyn experience,Brooklyn,Apartment,Private room,1.0,3,80,100.0,515 days,2014
13852604,2014-04-03,Private & Cozy Room in Bushwick,Brooklyn,Apartment,Private room,1.0,0,78,92.05056465561094,515 days,2014
13873266,2014-04-03,Comfortable Newly Renovated 1BR,Brooklyn,House,Private room,1.0,0,120,90.88325849903785,515 days,2014
13854894,2014-04-03,Sunny private room in 1100sqft loft,Brooklyn,Loft,Private room,1.0,1,55,93.50761421319797,515 days,2014
13863009,2014-04-03,BEAUTIFUL MASTERBEDROOM IN TRIBECA,Manhattan,Apartment,Private room,1.0,0,185,92.05056465561094,515 days,2014
13872342,2014-04-03,One room in a three bedroom!,Manhattan,Apartment,Private room,1.0,2,40,100.0,515 days,2014
13886510,2014-04-04,Large 1 BDRM in Great location,Bronx,Apartment,Entire home/apt,1.0,4,125,95.0,514 days,2014
13888249,2014-04-04,Beautiful 1 BR Apt in Williamsburg,Brooklyn,Apartment,Entire home/apt,1.0,5,187,96.0,514 days,2014
13903669,2014-04-04,Amazing 2BR. Ideal for families.,Brooklyn,Apartment,Entire home/apt,2.0,0,315,92.05056465561094,514 days,2014
13891989,2014-04-04,"Sweet, Sweet Harlem! Welcome!",Manhattan,Apartment,Entire home/apt,1.0,23,125,84.0,514 days,2014
13904931,2014-04-04,1 Bdr. Apt. in Ridgewood/Bushwick,Queens,Apartment,Entire home/apt,1.0,0,110,92.05056465561094,514 days,2014
13875483,2014-04-04,Prime Williamsburg! Close to ALL!,Brooklyn,Apartment,Private room,1.0,0,100,92.05056465561094,514 days,2014
13935123,2014-04-05,Trendy Fort Greene 2 Bedroom/1 Bath,Brooklyn,Apartment,Entire home/apt,1.0,0,130,92.05056465561094,513 days,2014
13906764,2014-04-05,Ideal Brooklyn Getaway,Brooklyn,Apartment,Entire home/apt,2.0,1,75,80.0,513 days,2014
13916007,2014-04-05,Brooklyn with a lot around you,Brooklyn,Apartment,Entire home/apt,1.0,3,100,100.0,513 days,2014
13920011,2014-04-05,Beautiful Brownstone in Greenpoint,Brooklyn,House,Entire home/apt,6.0,1,250,100.0,513 days,2014
13924774,2014-04-05,Sunny 1-BR East Village apartment,Manhattan,Apartment,Entire home/apt,1.0,12,150,98.0,513 days,2014
13920029,2014-04-05,Best of Tribeca-city view Manhattan,Manhattan,Apartment,Entire home/apt,2.0,14,900,96.0,513 days,2014
13931159,2014-04-05,Quirky and Comfy 1BR in HARLEM,Manhattan,Apartment,Entire home/apt,1.0,0,125,92.05056465561094,513 days,2014
13906614,2014-04-05,1000sq feet 15mins to Manhattan,Queens,Apartment,Entire home/apt,1.0,6,109,90.0,513 days,2014
13922457,2014-04-05,Private Room in LES with rooftop,Manhattan,Apartment,Private room,2.0,0,100,92.05056465561094,513 days,2014
13908017,2014-04-05,Bright Quiet Room in the W Village,Manhattan,Apartment,Private room,1.0,16,120,85.0,513 days,2014
13917722,2014-04-05,Master Private Room in Midtown,Manhattan,Apartment,Private room,1.0,0,150,92.05056465561094,513 days,2014
13925090,2014-04-05,Full floor in Harlem townhouse!,Manhattan,House,Private room,2.0,7,99,86.0,513 days,2014
13969658,2014-04-06,cozy newly renovated  apt in bklyn,Brooklyn,Apartment,Entire home/apt,3.0,19,149,88.0,512 days,2014
13961346,2014-04-06,Prime Carroll Gardens 1BR Apartment,Brooklyn,Apartment,Entire home/apt,2.0,39,195,93.0,512 days,2014
13974214,2014-04-06,Entire Garden Floor of Brownstone,Brooklyn,House,Entire home/apt,1.0,26,125,96.0,512 days,2014
13969061,2014-04-06,Sunny clean studio in heart of LES,Manhattan,Apartment,Entire home/apt,1.0,8,150,93.0,512 days,2014
13972961,2014-04-06,Greenwich Village Sactuary + Roof,Manhattan,Apartment,Entire home/apt,1.0,8,200,97.0,512 days,2014
13953817,2014-04-06,Charming East Village Studio,Manhattan,Apartment,Entire home/apt,1.0,3,161,93.0,512 days,2014
13965555,2014-04-06,Prime EV Apartment Near Trendy Park,Manhattan,Apartment,Entire home/apt,1.0,2,165,100.0,512 days,2014
13937830,2014-04-06,Spacious beautiful Studio Apartment,Manhattan,Apartment,Entire home/apt,1.0,0,130,92.05056465561094,512 days,2014
13952686,2014-04-06,Cute 1 BR in Nolita/Soho - Pets OK,Manhattan,Apartment,Entire home/apt,1.0,4,195,100.0,512 days,2014
13966486,2014-04-06,RELAXING -SUNNY- NYC- SoHo apt,Manhattan,Apartment,Entire home/apt,1.0,17,199,98.0,512 days,2014
13968910,2014-04-06,1 bdrm Upper West Side 96TH ST,Manhattan,Apartment,Entire home/apt,2.0,13,160,91.0,512 days,2014
13945174,2014-04-06,"Studio Apt in New York, Harlem",Manhattan,Apartment,Entire home/apt,1.0,11,67,89.0,512 days,2014
13946450,2014-04-06,Amazing BIG apartmet - BE AT HOME!,Queens,Apartment,Entire home/apt,2.0,0,65,92.05056465561094,512 days,2014
13969658,2014-04-06,Cozy newly renovated in queens,Queens,House,Entire home/apt,1.0,32,70,88.0,512 days,2014
13949526,2014-04-06,Williamsburg Penthouse w/ Balcony,Brooklyn,Apartment,Private room,1.0,0,99,92.05056465561094,512 days,2014
13970926,2014-04-06,Explore Brooklyn (BK),Brooklyn,Apartment,Private room,1.0,0,65,92.05056465561094,512 days,2014
13963804,2014-04-06,Huge Private Room With Balcony,Brooklyn,Apartment,Private room,1.0,3,87,93.0,512 days,2014
13963804,2014-04-06,Private Room in Luxury Building,Brooklyn,Apartment,Private room,1.0,12,67,90.0,512 days,2014
13973942,2014-04-06,Luxury Bedroom in Chelsea/Flatiron,Manhattan,Apartment,Private room,1.0,2,175,90.0,512 days,2014
13976525,2014-04-06,Relaxed LES room w/ private bath,Manhattan,Apartment,Private room,1.0,0,95,92.05056465561094,512 days,2014
13967269,2014-04-06,alphabet city cozy designed den,Manhattan,Apartment,Private room,1.0,23,59,99.0,512 days,2014
13967277,2014-04-06,Times Square Private Rm - luxury,Manhattan,Apartment,Private room,1.0,0,130,92.05056465561094,512 days,2014
13946733,2014-04-06,Historic Townhouse in Harlem,Manhattan,House,Private room,1.0,0,300,90.88325849903785,512 days,2014
13953653,2014-04-06,Large Light Room (female only),Queens,Apartment,Private room,1.0,1,40,100.0,512 days,2014
13963804,2014-04-06,Modern Brooklyn Loft Room,Queens,Apartment,Private room,1.0,5,65,92.0,512 days,2014
14012616,2014-04-07,Modern Parkside 2BD in Greenpoint,Brooklyn,Apartment,Entire home/apt,2.0,8,195,100.0,511 days,2014
14011859,2014-04-07,Carroll Gardens Brownstone,Brooklyn,Apartment,Entire home/apt,5.0,4,325,95.0,511 days,2014
14017223,2014-04-07,Hipster 2 bedroom with a view.,Brooklyn,Apartment,Entire home/apt,2.0,6,195,87.0,511 days,2014
14019268,2014-04-07,Sunny Modern 2-Bedroom in Bushwick,Brooklyn,House,Entire home/apt,3.0,20,125,97.0,511 days,2014
13997596,2014-04-07,Full 1 BR apartment in Nolita,Manhattan,Apartment,Entire home/apt,1.0,6,175,76.0,511 days,2014
13978937,2014-04-07,Cozy 2 bedrooms in Time Square,Manhattan,Apartment,Entire home/apt,3.0,22,249,92.0,511 days,2014
13997669,2014-04-07,Gorgeous Pre-War One-Bedroom Apt.,Manhattan,Apartment,Entire home/apt,2.0,14,145,99.0,511 days,2014
14016415,2014-04-07,LG furnished 1BD studio w/Fireplace,Manhattan,Apartment,Entire home/apt,1.0,11,115,85.0,511 days,2014
13980181,2014-04-07,Cozy one bedroom in upcoming area!,Queens,Apartment,Entire home/apt,1.0,2,90,90.0,511 days,2014
13997794,2014-04-07,Quant Apt. 25 Minutes From The City,Queens,House,Entire home/apt,1.0,21,108,95.0,511 days,2014
14019963,2014-04-07,"Lovely Park Slope Apt, Brooklyn",Brooklyn,Apartment,Private room,2.0,34,105,96.0,511 days,2014
14019268,2014-04-07,Private Bedroom in Huge Duplex,Brooklyn,Apartment,Private room,1.0,0,75,92.05056465561094,511 days,2014
14017223,2014-04-07,Hipster Spot with a View,Brooklyn,Apartment,Private room,1.0,24,103,92.0,511 days,2014
14012693,2014-04-07,1min to subway 7min to Central Park,Queens,Apartment,Private room,1.0,22,60,95.0,511 days,2014
13997794,2014-04-07,Calm Oasis 25 Minutes From The City,Queens,House,Private room,1.0,2,72,100.0,511 days,2014
14058098,2014-04-08,Lg apartment in Brooklyn (Bushwick),Brooklyn,Apartment,Entire home/apt,3.0,0,159,92.05056465561094,510 days,2014
14055908,2014-04-08,Classic Brooklyn Brownstone Living,Brooklyn,Apartment,Entire home/apt,3.0,2,280,90.0,510 days,2014
14049772,2014-04-08,Spacious Studio- Quite neighborhood,Brooklyn,House,Entire home/apt,2.0,7,130,97.0,510 days,2014
14041550,2014-04-08,"2000ft² PRIVATE LOFT, 3bed 2bath",Manhattan,Apartment,Entire home/apt,4.0,52,750,100.0,510 days,2014
14056427,2014-04-08,Large Flat/Apt in East Village,Manhattan,Apartment,Entire home/apt,2.0,4,160,90.0,510 days,2014
14058714,2014-04-08,Union Square spacious studio,Manhattan,Apartment,Entire home/apt,1.0,17,200,93.0,510 days,2014
14044039,2014-04-08,2bdrm apt. in a NYC townhouse,Manhattan,Apartment,Entire home/apt,2.0,2,200,90.0,510 days,2014
14061686,2014-04-08,Modern+Chic Apt - Greenwich Village,Manhattan,Apartment,Entire home/apt,1.0,29,215,96.0,510 days,2014
14023066,2014-04-08,"New York, Manhattan, Murray Hill",Manhattan,Apartment,Entire home/apt,2.0,63,165,91.0,510 days,2014
14021261,2014-04-08,1Bed Doorman/MidtownWest near Park,Manhattan,Apartment,Entire home/apt,2.0,18,189,96.0,510 days,2014
14047016,2014-04-08,ULTRA LUX~COLUMBUS CIRCLE~POOL,Manhattan,Apartment,Entire home/apt,2.0,3,405,90.0,510 days,2014
14046864,2014-04-08,2 Double Beds for a Family or Group,Queens,Apartment,Entire home/apt,2.0,11,55,91.0,510 days,2014
14038889,2014-04-08,Beautiful Williamsburg room for sub,Brooklyn,Apartment,Private room,1.0,3,65,80.0,510 days,2014
14022205,2014-04-08,Beautiful Bedroom In Crown Heights!,Brooklyn,Apartment,Private room,1.0,0,98,92.05056465561094,510 days,2014
14061862,2014-04-08,Backyard Deck Williamsburg Room!,Brooklyn,Apartment,Private room,1.0,43,95,88.0,510 days,2014
14061862,2014-04-08,Cool Room w Backyard Central Wburg,Brooklyn,Apartment,Private room,1.0,46,95,89.0,510 days,2014
14061862,2014-04-08,Delightful Room in Heart of W'Burg,Brooklyn,Apartment,Private room,1.0,45,85,92.0,510 days,2014
14061862,2014-04-08,Excellent Location in Williamsburg,Brooklyn,Apartment,Private room,1.0,36,85,85.0,510 days,2014
14061862,2014-04-08,Fantastic Location in Williamsburg,Brooklyn,Apartment,Private room,1.0,56,75,87.0,510 days,2014
14061862,2014-04-08,Great room in heart of Williamsburg,Brooklyn,Apartment,Private room,1.0,50,85,87.0,510 days,2014
14044039,2014-04-08,Live Large and luxurious in NYC,Manhattan,Apartment,Private room,4.0,0,500,92.05056465561094,510 days,2014
14051185,2014-04-08,Private room near major attractions,Manhattan,Apartment,Private room,1.0,22,85,81.0,510 days,2014
14057347,2014-04-08,spacious room in fabulous Harlem,Manhattan,Apartment,Private room,1.0,0,95,92.05056465561094,510 days,2014
14042334,2014-04-08,Bright room in Uptown Broadway St,Manhattan,Apartment,Private room,1.0,0,75,92.05056465561094,510 days,2014
14055044,2014-04-08,Spacious Room with Tons of Light,Manhattan,Apartment,Private room,1.0,3,60,87.0,510 days,2014
14046864,2014-04-08,Private Room for Rent New York City,Queens,House,Private room,1.0,2,55,100.0,510 days,2014
14079678,2014-04-09,"Beautiful, Bright Studio-Park Slope",Brooklyn,Apartment,Entire home/apt,1.0,12,140,98.0,509 days,2014
14093195,2014-04-09,Lovely Huge sunny 1bd North Bedsty,Brooklyn,Apartment,Entire home/apt,1.0,0,80,92.05056465561094,509 days,2014
14101682,2014-04-09,"Bright, quiet studio in Fort Greene",Brooklyn,Townhouse,Entire home/apt,1.0,1,135,100.0,509 days,2014
14091895,2014-04-09,CENTRAL PARK WEST/COLUMBUS 1BR,Manhattan,Apartment,Entire home/apt,2.0,4,205,95.0,509 days,2014
14083909,2014-04-09,"Gorgeous,luxurious one bedroom apt",Manhattan,Apartment,Entire home/apt,1.0,0,220,92.05056465561094,509 days,2014
14084147,2014-04-09,Brand New Apt next to Time Square,Manhattan,Apartment,Entire home/apt,5.0,4,525,95.0,509 days,2014
14097358,2014-04-09,Lovely Duplex in W Vill Townhouse,Manhattan,House,Entire home/apt,2.0,0,286,90.88325849903785,509 days,2014
14064061,2014-04-09,Large Room on 5th Ave,Brooklyn,Apartment,Private room,1.0,0,70,92.05056465561094,509 days,2014
14065449,2014-04-09,"Beautiful room,E River limited view",Manhattan,Apartment,Private room,1.0,4,115,100.0,509 days,2014
14120985,2014-04-10,"Spacious Top Floor, Private Terrace",Brooklyn,Apartment,Entire home/apt,2.0,1,189,100.0,508 days,2014
14128608,2014-04-10,Charming 1Bdrm w/ Garden Park Slope,Brooklyn,Apartment,Entire home/apt,2.0,2,174,100.0,508 days,2014
14105518,2014-04-10,A Touch of the Beach in NYC,Brooklyn,Apartment,Entire home/apt,2.0,13,139,89.0,508 days,2014
14104350,2014-04-10,SALE BROWNSTONE DUPLEX HOME AWAY,Brooklyn,House,Entire home/apt,1.0,1,100,80.0,508 days,2014
14104350,2014-04-10,Summer sale Brownstone Duplex 3Beds,Brooklyn,House,Entire home/apt,3.0,24,250,89.0,508 days,2014
14142169,2014-04-10,BEAUTIFUL LOWER EAST SIDE APARTMENT,Manhattan,Apartment,Entire home/apt,1.0,2,175,100.0,508 days,2014
14136215,2014-04-10,Centrally Located LG Gramercy 1 Bed,Manhattan,Apartment,Entire home/apt,1.0,11,270,89.0,508 days,2014
14138135,2014-04-10,Luxury Apartment on Wall Street,Manhattan,Apartment,Entire home/apt,2.0,2,170,100.0,508 days,2014
14130712,2014-04-10,Spacious 2 Bedroom in Gramercy Park,Manhattan,Apartment,Entire home/apt,2.0,16,299,98.0,508 days,2014
14141152,2014-04-10,Great 3 bed apt in Soho/ Nolita!,Manhattan,Apartment,Entire home/apt,3.0,12,320,88.0,508 days,2014
14108563,2014-04-10,Design lovers Tribeca loft,Manhattan,Apartment,Entire home/apt,1.0,0,500,92.05056465561094,508 days,2014
14129211,2014-04-10,West Village quiet & charming 1 bed,Manhattan,Apartment,Entire home/apt,1.0,0,176,92.05056465561094,508 days,2014
