neighbourhood,property_type,room_type,beds,price,review_scores_rating,date_difference
2,0,0,3.0,150,84.0,1980
1,0,0,2.0,145,92.0,1979
2,0,1,1.0,120,90.0,1978
2,0,1,1.0,125,90.0,1978
2,13,1,3.0,120,90.0,1978
1,0,1,1.0,100,100.0,1977
1,0,0,3.0,165,98.0,1974
1,0,0,1.0,120,93.0,1974
2,0,0,1.0,229,85.0,1974
2,0,0,1.0,169,85.0,1974
2,0,0,1.0,189,90.0,1974
2,0,0,1.0,189,93.0,1974
2,0,0,1.0,199,92.05056465561094,1974
2,13,0,1.0,299,93.50761421319795,1974
0,1,1,1.0,150,90.54411764705884,1974
0,10,1,2.0,150,90.88325849903784,1974
1,13,1,1.0,75,94.0,1973
1,13,1,1.0,99,100.0,1973
2,0,0,1.0,125,100.0,1972
2,0,0,1.0,225,100.0,1972
1,0,1,1.0,50,90.0,1972
1,0,0,2.0,169,87.0,1971
1,0,0,2.0,109,98.0,1971
1,13,0,1.0,192,92.0,1970
2,0,0,2.0,140,89.0,1969
2,0,0,1.0,199,92.05056465561094,1968
1,10,0,2.0,225,87.0,1967
2,0,0,1.0,200,100.0,1967
2,0,0,1.0,149,85.0,1967
2,0,1,1.0,80,93.0,1967
1,0,0,4.0,425,85.0,1966
2,0,2,1.0,120,95.0,1966
1,0,0,4.0,350,92.0,1964
0,0,0,2.0,76,92.0,1963
1,0,0,2.0,300,96.0,1963
2,0,0,1.0,165,98.0,1963
2,0,0,1.0,130,96.0,1963
0,0,1,1.0,67,94.0,1963
0,10,1,1.0,67,94.0,1963
0,10,1,1.0,77,92.0,1963
0,10,1,1.0,87,98.0,1963
0,10,1,1.0,44,93.0,1963
0,10,1,1.0,55,93.0,1963
2,0,0,1.0,195,87.0,1962
2,0,0,1.0,150,95.0,1961
2,0,0,1.0,110,94.0,1960
2,0,0,1.0,239,100.0,1960
2,0,1,1.0,80,88.0,1960
2,0,0,1.0,200,80.0,1959
2,0,1,1.0,95,92.05056465561094,1959
3,0,1,1.0,90,73.0,1959
3,0,1,1.0,80,84.0,1959
1,0,1,1.0,78,100.0,1958
2,0,1,1.0,95,96.0,1958
2,0,1,4.0,95,100.0,1958
1,0,0,5.0,1200,92.05056465561094,1956
1,0,0,2.0,205,94.0,1955
1,0,1,2.0,65,92.05056465561094,1954
1,0,0,2.0,150,91.0,1953
1,0,0,1.0,190,100.0,1952
1,0,0,2.0,320,100.0,1952
1,0,1,1.0,100,93.0,1952
1,0,1,1.0,49,94.0,1952
2,0,0,1.0,199,98.0,1951
2,0,0,1.0,158,92.05056465561094,1951
1,10,0,4.0,285,96.0,1950
2,0,0,2.0,225,90.0,1950
2,0,0,2.0,115,100.0,1950
2,0,0,1.0,175,90.0,1949
1,0,0,1.0,650,92.05056465561094,1948
1,0,1,1.0,49,92.0,1948
1,0,1,1.0,39,88.0,1948
1,0,1,2.0,135,94.0,1948
1,0,1,3.0,185,100.0,1948
1,10,1,1.0,49,91.0,1948
1,10,1,1.0,39,93.0,1948
1,10,1,1.0,39,94.0,1948
2,0,0,2.0,350,93.0,1947
2,0,0,2.0,234,91.0,1947
2,0,0,1.0,310,87.0,1946
2,0,0,2.0,200,97.0,1946
1,0,0,3.0,169,96.0,1944
1,0,0,1.0,140,91.0,1944
1,10,0,6.0,695,90.88325849903784,1944
2,0,0,2.0,300,92.05056465561094,1944
1,10,1,2.0,99,97.0,1944
1,0,0,6.0,400,95.0,1943
1,0,0,3.0,160,94.0,1943
2,0,0,3.0,170,95.0,1943
2,0,0,2.0,100,96.0,1942
2,0,0,2.0,170,88.0,1942
2,0,0,2.0,120,87.0,1942
2,0,1,1.0,175,97.0,1942
2,0,2,1.0,65,92.05056465561094,1942
0,13,0,1.0,120,93.0,1941
0,13,0,1.0,170,83.0,1941
1,0,0,2.0,150,99.0,1940
2,0,0,1.0,120,91.0,1940
2,0,0,1.0,160,89.0,1940
3,1,1,1.0,125,98.0,1939
1,0,1,1.0,92,100.0,1938
2,0,0,2.0,190,88.0,1937
2,0,0,1.0,239,96.0,1937
2,0,1,1.0,105,94.0,1937
1,13,0,5.0,200,84.0,1936
2,0,0,1.0,250,97.0,1936
2,0,0,2.0,150,98.0,1936
1,13,1,2.0,120,86.0,1936
1,13,1,2.0,120,92.0,1936
1,13,1,3.0,225,93.0,1936
2,0,0,1.0,150,95.0,1935
2,0,0,1.0,125,91.0,1935
2,0,1,1.0,85,94.0,1935
2,0,1,1.0,70,95.0,1935
2,0,1,1.0,70,100.0,1935
2,0,0,1.0,190,90.0,1934
2,0,0,1.0,200,100.0,1934
2,0,0,2.0,350,98.0,1934
2,0,0,1.0,185,92.0,1933
2,0,0,1.0,185,94.0,1933
2,0,0,2.0,275,91.0,1932
2,0,0,3.0,99,91.0,1932
2,0,0,4.0,125,90.0,1932
1,10,0,1.0,120,92.0,1931
2,0,0,3.0,250,90.0,1931
2,0,0,2.0,99,91.0,1931
1,0,1,1.0,89,98.0,1931
2,0,1,1.0,110,92.05056465561094,1930
1,0,0,2.0,175,100.0,1929
1,10,0,5.0,300,80.0,1929
1,10,0,4.0,200,100.0,1929
2,0,0,1.0,210,99.0,1929
2,0,0,1.0,142,100.0,1929
2,0,0,2.0,130,93.0,1929
1,10,1,1.0,117,100.0,1929
1,0,0,1.0,225,97.0,1928
2,0,0,1.0,285,100.0,1928
1,0,1,1.0,75,95.0,1928
1,0,1,1.0,50,98.0,1928
1,0,0,4.0,150,90.0,1927
1,0,0,4.0,150,100.0,1927
1,0,0,2.0,166,100.0,1926
1,0,0,1.0,165,95.0,1926
2,0,0,2.0,165,89.0,1926
2,0,0,4.0,289,89.0,1926
1,0,1,1.0,105,94.0,1926
2,0,1,1.0,115,100.0,1926
1,0,0,3.0,170,100.0,1925
1,0,0,5.0,200,96.0,1925
1,0,0,4.0,200,93.0,1925
2,0,0,2.0,160,95.0,1925
2,0,1,1.0,166,99.0,1925
1,0,0,2.0,159,100.0,1924
1,0,0,3.0,150,88.0,1924
2,0,0,1.0,199,60.0,1924
2,0,0,1.0,199,77.0,1924
2,0,0,1.0,199,87.0,1924
2,0,0,1.0,199,83.0,1924
1,0,1,1.0,119,96.0,1924
1,0,1,1.0,75,80.0,1924
1,0,0,2.0,239,98.0,1923
1,0,1,1.0,80,86.0,1923
2,0,0,2.0,220,100.0,1920
1,0,1,1.0,75,100.0,1920
2,0,1,1.0,62,87.0,1920
1,0,0,1.0,168,93.0,1919
1,0,0,1.0,105,92.05056465561094,1919
2,0,0,1.0,160,100.0,1919
2,0,0,2.0,290,100.0,1919
2,0,0,1.0,150,92.05056465561094,1919
1,0,1,1.0,65,90.0,1919
2,0,1,1.0,100,92.05056465561094,1919
2,0,0,1.0,200,88.0,1918
1,0,0,1.0,150,100.0,1917
2,0,0,1.0,240,97.0,1917
2,0,0,2.0,128,85.0,1917
2,0,1,1.0,80,100.0,1917
3,0,1,1.0,75,93.0,1917
1,0,0,1.0,115,100.0,1916
1,0,0,2.0,110,80.0,1916
1,0,1,1.0,85,97.0,1916
1,10,1,2.0,77,90.88325849903784,1916
1,0,0,3.0,180,87.0,1915
1,0,0,2.0,180,89.0,1915
1,0,0,2.0,125,91.0,1915
1,0,0,5.0,120,92.0,1915
1,0,0,4.0,150,88.0,1915
1,0,0,4.0,180,89.0,1915
1,10,0,6.0,320,97.0,1915
1,0,1,1.0,70,89.0,1915
1,0,1,1.0,70,89.0,1915
1,0,1,1.0,85,89.0,1915
1,0,0,3.0,300,100.0,1914
1,0,1,1.0,75,80.0,1914
1,0,0,1.0,225,100.0,1912
1,0,0,1.0,115,100.0,1912
2,0,0,1.0,150,100.0,1912
2,0,0,1.0,160,100.0,1911
2,0,0,1.0,349,80.0,1911
2,0,0,2.0,99,87.0,1911
2,0,0,1.0,129,93.0,1911
2,0,1,1.0,55,100.0,1911
2,0,0,5.0,150,92.05056465561094,1910
3,0,0,2.0,140,92.05056465561094,1910
3,0,0,3.0,140,92.05056465561094,1910
3,0,0,1.0,125,84.0,1910
3,0,0,3.0,150,83.0,1910
3,0,0,4.0,260,92.05056465561094,1910
1,0,0,1.0,99,91.0,1909
1,0,0,1.0,86,92.05056465561094,1909
1,0,1,1.0,100,80.0,1909
1,0,1,1.0,150,100.0,1909
1,10,0,4.0,340,97.0,1908
3,0,1,1.0,65,89.0,1908
1,0,1,1.0,100,94.0,1907
1,0,0,1.0,185,99.0,1906
1,13,0,1.0,225,93.50761421319795,1906
1,0,0,2.0,195,93.0,1905
2,0,0,3.0,180,83.0,1905
2,0,1,1.0,99,83.0,1905
1,0,0,2.0,125,100.0,1904
2,0,0,1.0,120,100.0,1904
1,0,0,2.0,200,96.0,1903
1,0,0,2.0,275,94.0,1903
2,0,0,2.0,248,90.0,1902
2,0,0,1.0,220,93.0,1902
1,0,1,1.0,130,80.0,1902
2,0,0,2.0,399,100.0,1901
2,0,0,1.0,200,92.05056465561094,1901
2,0,0,3.0,479,93.0,1901
2,0,1,1.0,100,92.05056465561094,1901
1,0,0,2.0,110,100.0,1900
1,0,1,1.0,43,88.0,1900
2,0,1,1.0,90,92.05056465561094,1898
1,0,0,2.0,135,92.05056465561094,1897
1,0,0,3.0,199,100.0,1897
1,0,0,4.0,199,100.0,1897
1,0,0,4.0,179,92.05056465561094,1897
1,0,0,4.0,179,80.0,1897
1,13,0,2.0,100,90.0,1897
2,0,0,3.0,120,87.0,1897
2,0,0,2.0,120,82.0,1897
2,0,0,2.0,120,89.0,1897
3,0,0,3.0,200,94.0,1897
1,0,1,1.0,60,98.0,1897
1,0,1,1.0,80,80.0,1897
2,0,1,1.0,90,91.0,1897
2,0,1,2.0,80,82.0,1897
2,0,0,1.0,169,84.0,1896
1,0,0,1.0,145,95.0,1895
1,0,0,2.0,150,100.0,1894
2,0,1,1.0,150,80.0,1894
1,0,0,2.0,175,94.0,1892
2,0,0,2.0,140,92.05056465561094,1891
2,0,0,1.0,100,86.0,1891
2,0,0,2.0,100,87.0,1891
2,0,1,1.0,100,93.0,1891
2,0,1,1.0,90,95.0,1891
1,0,0,1.0,160,87.0,1890
1,0,0,2.0,85,87.0,1890
2,0,0,2.0,160,95.0,1889
1,0,1,1.0,85,80.0,1889
2,0,1,1.0,55,100.0,1889
2,0,0,3.0,395,100.0,1887
2,0,0,2.0,300,92.05056465561094,1887
2,0,0,1.0,185,88.0,1887
2,0,0,1.0,170,91.0,1887
2,0,0,1.0,60,80.0,1887
4,10,0,1.0,70,94.0,1887
1,0,0,3.0,295,97.0,1886
2,0,0,1.0,150,87.0,1886
1,0,1,1.0,45,75.0,1886
1,0,0,3.0,125,90.0,1884
2,0,1,1.0,69,93.0,1884
1,0,2,1.0,45,96.0,1884
1,0,0,1.0,140,98.0,1883
2,0,0,1.0,225,98.0,1883
1,0,0,1.0,125,86.0,1882
1,0,0,1.0,75,95.0,1882
2,0,0,1.0,190,100.0,1882
2,0,0,1.0,150,97.0,1882
3,0,0,2.0,205,96.0,1882
2,1,1,2.0,89,94.0,1882
1,0,0,1.0,169,96.0,1881
1,0,0,1.0,85,100.0,1881
2,0,0,3.0,175,90.0,1881
2,0,0,1.0,140,100.0,1881
2,0,0,1.0,144,97.0,1881
1,0,0,1.0,130,94.0,1880
1,0,0,1.0,180,90.0,1880
1,0,0,3.0,149,98.0,1879
1,0,0,1.0,235,99.0,1879
2,0,0,1.0,175,96.0,1879
2,0,0,4.0,79,95.0,1877
2,0,0,4.0,89,93.0,1877
1,0,1,1.0,80,100.0,1876
1,0,1,1.0,75,60.0,1876
1,0,1,1.0,70,95.0,1876
1,0,1,1.0,100,93.0,1876
1,10,0,6.0,425,93.0,1875
1,0,0,2.0,250,80.0,1874
2,0,0,1.0,199,95.0,1874
2,10,0,1.0,99,96.0,1874
1,10,1,1.0,50,90.88325849903784,1874
1,0,0,2.0,104,90.0,1873
1,0,0,1.0,200,90.0,1873
1,0,1,1.0,52,92.05056465561094,1873
1,0,1,1.0,47,100.0,1873
2,0,0,1.0,99,83.0,1872
2,0,0,1.0,99,69.0,1872
1,0,1,1.0,69,95.0,1872
1,0,1,1.0,69,96.0,1872
2,0,0,1.0,195,94.0,1871
2,0,0,1.0,195,95.0,1871
2,0,0,3.0,529,92.05056465561094,1871
1,0,1,1.0,135,100.0,1871
1,0,1,1.0,89,93.0,1871
2,0,1,1.0,109,92.0,1871
2,0,1,1.0,99,92.0,1871
2,0,1,1.0,90,95.0,1871
2,10,1,2.0,160,86.0,1871
1,0,0,2.0,275,92.05056465561094,1870
1,0,0,1.0,138,93.0,1870
1,0,0,3.0,165,91.0,1870
2,0,0,2.0,500,100.0,1870
2,0,0,1.0,175,95.0,1870
2,0,0,1.0,240,100.0,1870
2,0,0,2.0,250,87.0,1870
2,0,0,2.0,150,60.0,1870
2,0,0,3.0,250,100.0,1870
2,0,0,1.0,160,92.0,1870
1,0,1,1.0,250,99.0,1870
1,0,0,1.0,165,94.0,1869
1,0,0,2.0,135,92.05056465561094,1869
1,0,0,3.0,275,92.0,1869
1,0,0,2.0,175,97.0,1869
1,0,0,1.0,125,92.0,1869
2,0,0,2.0,187,88.0,1869
2,0,0,1.0,149,95.0,1869
2,0,0,1.0,275,92.05056465561094,1869
2,0,0,1.0,150,100.0,1869
1,0,1,1.0,55,91.0,1869
1,0,1,1.0,47,94.0,1869
1,0,1,1.0,40,100.0,1869
1,10,1,1.0,47,92.0,1869
1,0,0,2.0,199,100.0,1868
1,0,0,2.0,150,92.05056465561094,1867
1,0,0,2.0,175,100.0,1867
2,0,0,1.0,120,90.0,1867
2,0,0,6.0,250,92.05056465561094,1867
2,0,0,3.0,800,92.05056465561094,1867
2,0,0,3.0,800,100.0,1867
2,0,0,3.0,800,100.0,1867
1,13,1,1.0,100,93.0,1867
2,0,1,1.0,89,84.0,1867
2,0,1,1.0,69,99.0,1867
1,0,0,1.0,125,91.0,1866
1,0,0,1.0,149,100.0,1866
1,10,0,2.0,150,90.88325849903784,1866
2,0,0,1.0,149,96.0,1866
2,0,0,2.0,240,92.05056465561094,1866
2,0,0,2.0,200,91.0,1866
2,0,0,1.0,270,97.0,1866
2,0,0,3.0,209,100.0,1866
3,0,1,1.0,70,93.0,1866
3,10,1,1.0,55,100.0,1866
1,0,0,1.0,115,100.0,1865
1,0,0,1.0,99,97.0,1865
2,0,0,3.0,225,92.05056465561094,1865
1,0,1,1.0,80,92.05056465561094,1865
1,0,0,2.0,233,84.0,1864
1,0,0,2.0,180,97.0,1864
2,0,0,2.0,159,92.0,1864
2,0,1,2.0,99,91.0,1864
1,0,0,3.0,225,93.0,1863
1,0,0,2.0,195,91.0,1863
2,0,0,2.0,200,80.0,1863
2,0,0,1.0,170,94.0,1863
2,0,1,1.0,200,96.0,1863
1,0,0,2.0,150,93.0,1862
2,0,0,2.0,280,84.0,1862
2,0,0,3.0,80,80.0,1862
1,0,1,1.0,90,92.0,1862
1,0,1,1.0,82,91.0,1862
1,10,1,1.0,120,91.0,1862
2,0,1,1.0,145,97.0,1862
2,0,1,1.0,100,92.05056465561094,1862
1,0,0,1.0,150,98.0,1861
1,0,0,1.0,269,98.0,1861
1,0,0,2.0,60,92.05056465561094,1861
2,0,0,1.0,165,91.0,1861
2,0,0,1.0,170,100.0,1861
1,0,1,1.0,115,92.0,1861
1,0,1,1.0,80,96.0,1861
2,0,1,1.0,120,93.0,1861
1,0,0,1.0,199,92.05056465561094,1860
2,0,0,1.0,289,100.0,1860
2,0,0,1.0,163,96.0,1860
1,0,1,1.0,79,95.0,1860
1,0,1,1.0,60,90.0,1860
2,0,1,1.0,90,83.0,1860
2,0,1,1.0,90,87.0,1860
2,0,1,1.0,75,100.0,1860
1,0,0,2.0,250,80.0,1859
2,0,0,1.0,155,90.0,1859
2,0,0,1.0,180,93.0,1859
1,10,1,1.0,89,100.0,1859
2,0,1,1.0,100,92.05056465561094,1859
1,0,0,2.0,200,92.0,1858
2,0,0,2.0,200,92.0,1858
2,0,0,2.0,300,94.0,1858
2,0,0,3.0,300,84.0,1858
2,0,0,1.0,150,90.0,1858
4,0,1,1.0,70,96.0,1858
2,0,1,1.0,99,97.0,1857
2,0,0,2.0,135,84.0,1856
2,0,0,2.0,135,83.0,1856
1,0,0,1.0,135,93.0,1855
1,0,0,2.0,163,92.0,1855
1,0,0,5.0,275,92.0,1855
2,0,0,1.0,175,92.05056465561094,1854
2,0,0,1.0,172,100.0,1854
2,0,0,1.0,149,92.05056465561094,1854
0,10,1,1.0,55,95.0,1854
0,10,1,1.0,60,100.0,1854
0,10,1,1.0,55,95.0,1854
2,0,1,1.0,99,89.0,1854
2,0,1,1.0,105,85.0,1854
3,0,1,1.0,85,81.0,1854
1,0,0,4.0,130,93.0,1853
2,0,0,2.0,250,99.0,1853
2,0,0,4.0,399,91.0,1853
2,0,0,1.0,200,100.0,1853
2,0,0,3.0,289,83.0,1853
2,0,0,4.0,300,94.0,1853
2,0,0,1.0,280,95.0,1853
2,0,0,3.0,349,90.0,1853
2,0,0,1.0,175,100.0,1853
1,0,1,1.0,60,90.0,1853
2,0,1,1.0,100,99.0,1853
2,0,1,1.0,115,100.0,1853
1,0,0,2.0,135,88.0,1852
1,0,0,1.0,99,100.0,1852
2,0,0,1.0,195,96.0,1852
2,0,0,1.0,195,98.0,1852
2,0,0,1.0,249,94.0,1852
2,0,0,1.0,305,96.0,1852
2,0,0,1.0,130,92.0,1852
2,0,0,1.0,140,92.05056465561094,1852
1,0,1,1.0,100,92.05056465561094,1852
2,0,1,1.0,149,93.0,1852
1,0,0,2.0,150,95.0,1851
2,0,0,1.0,225,97.0,1851
2,0,0,1.0,175,94.0,1851
2,0,1,1.0,150,100.0,1851
2,0,0,1.0,156,100.0,1850
1,0,1,1.0,75,95.0,1850
1,0,0,1.0,180,88.0,1849
2,0,0,1.0,150,92.0,1849
2,0,0,5.0,550,94.0,1849
2,0,0,4.0,192,85.0,1849
2,0,0,5.0,550,90.0,1849
2,10,0,5.0,435,89.0,1849
2,10,0,2.0,150,94.0,1849
0,0,1,1.0,89,85.0,1849
0,0,1,1.0,49,89.0,1849
0,0,1,1.0,69,74.0,1849
2,0,1,1.0,130,90.0,1849
2,0,1,1.0,69,96.0,1849
2,10,1,1.0,80,90.88325849903784,1849
2,10,1,1.0,80,97.0,1849
2,10,1,1.0,140,97.0,1849
1,0,0,1.0,169,98.0,1848
0,0,1,3.0,50,89.0,1848
0,0,1,4.0,120,87.0,1848
0,0,1,2.0,50,92.0,1848
0,0,1,2.0,50,97.0,1848
0,10,1,3.0,50,88.0,1848
1,0,1,1.0,115,100.0,1848
1,0,1,1.0,104,93.0,1848
1,0,0,1.0,60,90.0,1847
1,0,0,2.0,89,86.0,1847
1,0,0,2.0,145,89.0,1846
1,0,0,1.0,137,100.0,1846
2,0,0,1.0,150,100.0,1846
2,0,0,1.0,185,95.0,1846
1,0,1,1.0,85,100.0,1846
1,0,1,1.0,115,100.0,1846
1,0,0,1.0,139,92.0,1845
1,0,0,1.0,175,100.0,1845
1,0,0,3.0,200,90.0,1845
2,0,0,1.0,179,97.0,1845
2,0,0,1.0,124,92.05056465561094,1845
2,0,0,3.0,199,80.0,1845
2,0,0,1.0,139,93.0,1845
1,0,1,2.0,75,100.0,1845
1,0,0,1.0,90,90.0,1844
2,0,0,1.0,160,94.0,1844
1,0,0,1.0,120,92.05056465561094,1843
1,0,0,1.0,220,92.0,1843
2,0,0,1.0,150,89.0,1843
2,0,0,1.0,190,97.0,1843
2,0,0,1.0,145,100.0,1843
1,0,0,2.0,109,90.0,1842
2,0,0,1.0,200,92.05056465561094,1842
1,0,0,2.0,225,98.0,1841
2,0,0,5.0,289,86.0,1841
2,0,0,1.0,165,87.0,1841
2,0,0,4.0,289,91.0,1841
2,0,0,2.0,175,85.0,1841
2,0,0,1.0,700,94.0,1841
2,0,0,3.0,295,93.0,1841
2,0,0,1.0,145,95.0,1841
1,10,0,3.0,250,80.0,1840
2,0,0,2.0,149,94.0,1840
2,0,0,2.0,400,100.0,1840
2,0,0,1.0,150,92.05056465561094,1840
2,0,0,1.0,200,100.0,1840
3,0,0,1.0,98,87.0,1840
3,0,0,10.0,350,84.0,1840
3,0,0,1.0,165,80.0,1840
3,0,0,1.0,185,97.0,1840
3,10,0,6.0,250,92.0,1840
1,0,1,1.0,68,100.0,1840
2,0,1,1.0,49,78.0,1840
2,0,1,1.0,48,100.0,1840
1,0,0,2.0,120,93.0,1839
1,13,0,1.0,155,93.50761421319795,1839
2,0,1,1.0,80,92.05056465561094,1839
1,0,0,1.0,279,96.0,1838
1,0,0,2.0,195,93.0,1838
1,0,0,1.0,200,92.05056465561094,1838
2,0,0,2.0,400,83.0,1838
1,0,1,1.0,80,94.0,1838
1,0,0,1.0,85,100.0,1837
1,10,0,4.0,222,91.0,1837
2,0,0,2.0,219,94.0,1837
1,0,1,1.0,200,92.05056465561094,1837
2,0,1,1.0,129,100.0,1837
1,0,0,1.0,108,100.0,1836
1,0,0,1.0,200,92.05056465561094,1835
1,0,0,1.0,90,87.0,1835
1,10,0,1.0,80,92.0,1835
1,10,0,1.0,80,91.0,1835
2,0,0,1.0,200,98.0,1835
1,0,1,1.0,90,93.0,1835
1,10,1,1.0,80,95.0,1835
2,0,1,1.0,105,92.05056465561094,1835
4,0,1,1.0,60,92.05056465561094,1835
4,0,1,1.0,70,92.05056465561094,1835
1,0,0,3.0,320,92.05056465561094,1834
1,0,0,1.0,200,98.0,1834
2,0,0,2.0,300,92.05056465561094,1834
1,1,1,1.0,100,95.0,1834
1,1,1,1.0,90,91.0,1834
1,1,1,1.0,90,95.0,1834
1,0,0,3.0,195,100.0,1833
1,0,0,2.0,275,92.05056465561094,1832
2,0,0,1.0,150,92.05056465561094,1832
3,0,0,1.0,90,92.05056465561094,1832
1,0,1,1.0,59,91.0,1832
2,0,1,1.0,90,97.0,1832
2,0,1,1.0,75,83.0,1832
1,0,0,1.0,1000,92.0,1831
2,0,0,2.0,330,91.0,1831
2,0,0,1.0,175,90.0,1831
2,0,0,2.0,5000,76.0,1831
1,10,0,4.0,179,94.0,1830
1,10,0,2.0,150,100.0,1830
2,0,0,1.0,155,90.0,1830
1,0,1,1.0,65,100.0,1830
2,0,2,1.0,60,95.0,1830
1,0,0,1.0,90,78.0,1829
1,0,0,1.0,165,92.05056465561094,1829
2,0,1,1.0,99,92.0,1829
1,0,0,1.0,165,98.0,1828
1,0,0,1.0,100,94.0,1828
1,0,0,1.0,134,80.0,1828
1,0,0,4.0,289,91.0,1828
1,0,0,2.0,378,100.0,1828
1,0,0,1.0,150,80.0,1828
1,0,1,1.0,98,92.0,1828
1,0,1,1.0,75,95.0,1828
1,0,1,1.0,98,97.0,1828
1,0,0,1.0,199,98.0,1827
2,0,0,4.0,150,84.0,1827
2,0,0,2.0,150,92.05056465561094,1826
1,10,1,4.0,190,90.88325849903784,1826
1,0,0,1.0,75,100.0,1825
2,0,0,1.0,170,89.0,1825
2,0,0,1.0,180,95.0,1825
1,0,1,1.0,99,94.0,1825
1,10,1,2.0,99,90.0,1825
2,0,1,1.0,125,92.05056465561094,1825
2,10,1,1.0,175,100.0,1825
2,10,1,1.0,100,100.0,1825
1,0,0,3.0,250,87.0,1824
1,0,0,3.0,140,92.05056465561094,1824
2,0,0,1.0,220,94.0,1824
1,0,1,1.0,60,92.05056465561094,1824
1,0,1,1.0,60,100.0,1824
1,0,1,1.0,65,90.0,1824
1,13,1,1.0,99,100.0,1824
4,10,1,2.0,97,90.88325849903784,1824
1,13,0,2.0,230,96.0,1822
2,0,0,1.0,175,86.0,1822
2,0,0,1.0,200,93.0,1822
2,0,1,1.0,135,99.0,1822
2,0,0,1.0,160,94.0,1821
1,0,0,1.0,115,92.0,1820
1,0,0,1.0,245,93.0,1820
1,13,0,1.0,275,100.0,1820
2,0,0,1.0,140,86.0,1819
2,0,0,2.0,400,100.0,1819
2,0,0,1.0,277,90.0,1819
1,13,1,1.0,55,94.0,1819
2,0,1,1.0,199,100.0,1819
1,0,0,1.0,150,87.0,1818
1,0,0,4.0,130,100.0,1818
2,0,0,2.0,209,92.0,1818
2,0,0,1.0,175,75.0,1818
2,0,0,1.0,199,83.0,1818
2,0,0,2.0,120,88.0,1818
1,0,1,2.0,160,92.05056465561094,1818
2,0,1,1.0,69,80.0,1818
2,0,1,1.0,70,100.0,1818
1,0,0,1.0,150,98.0,1817
1,0,0,3.0,150,90.0,1816
1,10,0,2.0,275,100.0,1816
2,0,0,1.0,249,93.0,1816
2,0,0,1.0,229,97.0,1816
2,0,0,2.0,150,92.05056465561094,1815
2,0,0,1.0,200,92.05056465561094,1814
1,0,1,1.0,65,85.0,1814
1,0,1,1.0,85,96.0,1814
1,0,1,1.0,72,95.0,1814
1,0,1,2.0,72,95.0,1814
1,0,1,2.0,64,100.0,1814
1,0,1,1.0,62,97.0,1814
1,0,1,2.0,59,92.05056465561094,1814
1,0,1,2.0,64,92.05056465561094,1814
2,0,1,1.0,145,97.0,1814
2,0,1,1.0,150,99.0,1814
2,0,0,1.0,185,98.0,1813
2,0,0,1.0,215,88.0,1813
1,0,0,1.0,115,96.0,1812
2,0,0,2.0,170,100.0,1812
1,0,0,1.0,150,100.0,1811
1,0,0,2.0,240,100.0,1811
2,0,0,1.0,220,92.05056465561094,1811
2,0,0,1.0,225,98.0,1811
2,0,0,1.0,169,91.0,1811
1,0,1,1.0,95,100.0,1811
1,0,0,2.0,145,100.0,1810
2,0,1,1.0,80,86.0,1810
2,0,1,1.0,87,95.0,1810
2,0,1,1.0,78,100.0,1810
2,0,0,1.0,193,98.0,1809
1,0,1,1.0,90,97.0,1809
2,0,1,1.0,125,89.0,1809
1,0,0,2.0,195,87.0,1808
1,0,0,1.0,147,80.0,1808
1,0,0,1.0,100,92.05056465561094,1808
1,0,0,1.0,250,92.05056465561094,1807
2,0,0,1.0,189,94.0,1807
2,0,0,1.0,125,98.0,1807
1,0,0,4.0,250,100.0,1806
1,0,0,4.0,110,93.0,1806
1,0,0,5.0,125,91.0,1806
1,10,0,2.0,299,90.88325849903784,1806
2,0,0,2.0,195,60.0,1806
3,0,0,2.0,186,90.0,1806
1,0,1,1.0,100,95.0,1806
2,0,1,1.0,140,100.0,1806
3,0,1,1.0,105,98.0,1806
3,0,1,1.0,105,95.0,1806
1,0,0,2.0,120,96.0,1805
1,0,0,1.0,120,91.0,1805
1,0,0,1.0,139,93.0,1805
2,0,0,1.0,120,94.0,1805
1,0,1,1.0,60,90.0,1805
1,0,1,1.0,70,92.05056465561094,1805
1,0,0,3.0,299,85.0,1804
1,0,0,1.0,135,100.0,1804
2,0,0,3.0,275,92.05056465561094,1804
1,0,1,2.0,215,83.0,1804
1,0,1,1.0,123,92.0,1804
1,0,1,1.0,99,92.0,1804
2,0,0,1.0,160,78.0,1803
2,0,0,2.0,180,92.05056465561094,1803
2,0,1,1.0,90,77.0,1803
2,0,1,1.0,80,80.0,1803
2,0,0,1.0,149,98.0,1802
1,0,1,1.0,80,94.0,1802
1,13,1,1.0,104,96.0,1801
2,0,0,1.0,125,93.0,1800
2,0,0,1.0,225,96.0,1800
2,0,0,1.0,160,80.0,1799
2,0,0,2.0,300,95.0,1799
1,0,0,3.0,220,92.05056465561094,1798
1,0,0,2.0,95,92.05056465561094,1797
2,16,0,1.0,120,95.0,1797
2,16,1,1.0,70,90.0,1797
2,16,1,1.0,70,100.0,1797
2,16,1,1.0,90,95.0,1797
1,0,0,1.0,200,97.0,1796
1,0,0,1.0,220,95.0,1796
2,0,0,2.0,130,91.0,1796
2,0,0,1.0,280,92.05056465561094,1795
2,0,0,1.0,199,91.0,1795
2,0,0,3.0,275,91.0,1795
2,0,0,2.0,156,92.05056465561094,1795
2,8,0,2.0,125,90.0,1795
1,0,1,1.0,65,100.0,1795
1,13,1,2.0,125,98.0,1795
